date,y_true,y_pred
2010-01-04,-0.0643380305671714,0.0
2010-01-05,-0.0713314963615996,0.0
2010-01-06,-0.0698324287744466,0.0
2010-01-07,-0.04375696065685296,0.0
2010-01-08,-0.04029775942404486,0.0
2010-01-11,-0.06899290116869121,0.0
2010-01-12,-0.07261806732388379,0.0
2010-01-13,-0.08037000771935171,0.0
2010-01-14,-0.0881988211173541,0.0
2010-01-15,-0.05022546771952772,0.0
2010-01-19,-0.05851186517841145,0.0
2010-01-20,-0.04417119661036016,0.0
2010-01-21,-0.007604602629406731,0.0
2010-01-22,0.03046382790725064,0.0
2010-01-25,0.025764123140586563,0.0
2010-01-26,0.024938913404171953,0.0
2010-01-27,0.009517452118886143,0.0
2010-01-28,0.030018399242680883,0.0
2010-01-29,0.045695663415715904,0.0
2010-02-01,0.01405171746794089,0.0
2010-02-02,0.0032641528548593745,-0.028989975427693472
2010-02-03,0.0027920620246164297,-0.028989975427693472
2010-02-04,-0.006734094580029113,-0.028989975427693472
2010-02-05,-0.03231533118152292,-0.028989975427693472
2010-02-08,-0.03196397345731285,-0.028989975427693472
2010-02-09,-0.04198440081913146,-0.028989975427693472
2010-02-10,-0.02933610748076284,-0.028989975427693472
2010-02-11,-0.008005697527689397,-0.028989975427693472
2010-02-12,-0.003752345925885584,-0.028989975427693472
2010-02-16,-0.0134666960879399,-0.028989975427693472
2010-02-17,-0.01156617116112154,-0.016150243218079827
2010-02-18,-0.0036630043997713676,-0.016150243218079827
2010-02-19,0.0050286099268341666,-0.016150243218079827
2010-02-22,0.010050304327078315,-0.016150243218079827
2010-02-23,-0.0065298453177333755,-0.016150243218079827
2010-02-24,-0.006466507157632934,-0.016150243218079827
2010-02-25,0.0027662289240618604,-0.016150243218079827
2010-02-26,-0.010660654920566368,-0.016150243218079827
2010-03-01,0.003181170681326055,-0.016150243218079827
2010-03-02,0.011330281823176278,-0.016150243218079827
2010-03-03,0.017163888156168247,-0.008401600972757356
2010-03-04,0.015755377526589873,-0.008401600972757356
2010-03-05,-0.004492387821470303,-0.008401600972757356
2010-03-08,-0.018902456200450387,-0.008401600972757356
2010-03-09,-0.027448319360716837,-0.008401600972757356
2010-03-10,-0.013315826930753194,-0.008401600972757356
2010-03-11,-0.022652544049852695,-0.008401600972757356
2010-03-12,-0.013720040943105081,-0.008401600972757356
2010-03-15,-0.017306817253957434,-0.008401600972757356
2010-03-16,-0.027447448024125833,-0.008401600972757356
2010-03-17,-0.023789624670048918,-0.009346619811894028
2010-03-18,-0.03540189268427447,-0.009346619811894028
2010-03-19,-0.05039306436093451,-0.009346619811894028
2010-03-22,-0.07176542297385757,-0.009346619811894028
2010-03-23,-0.08599220034337378,-0.009346619811894028
2010-03-24,-0.07935663790824607,-0.009346619811894028
2010-03-25,-0.07035373646516892,-0.009346619811894028
2010-03-26,-0.06002698140099079,-0.009346619811894028
2010-03-29,-0.07514215475529228,-0.009346619811894028
2010-03-30,-0.08180658419500701,-0.009346619811894028
2010-03-31,-0.08772003426263802,-0.02286067235285038
2010-04-01,-0.09978673037989452,-0.02286067235285038
2010-04-05,-0.10521764503970782,-0.02286067235285038
2010-04-06,-0.11612485454510958,-0.02286067235285038
2010-04-07,-0.10030972554750105,-0.02286067235285038
2010-04-08,-0.11542525850464715,-0.02286067235285038
2010-04-09,-0.12649845789419212,-0.02286067235285038
2010-04-12,-0.10333213109355106,-0.02286067235285038
2010-04-13,-0.09738863272088918,-0.02286067235285038
2010-04-14,-0.09685694923563654,-0.02286067235285038
2010-04-15,-0.10975918368218218,-0.039261746266755645
2010-04-16,-0.09081123208818247,-0.039261746266755645
2010-04-19,-0.09015114693519011,-0.039261746266755645
2010-04-20,-0.09514290392355292,-0.039261746266755645
2010-04-21,-0.07945161889651609,-0.039261746266755645
2010-04-22,-0.07789408240009711,-0.039261746266755645
2010-04-23,-0.07410794168878751,-0.039261746266755645
2010-04-26,-0.06706420903454044,-0.039261746266755645
2010-04-27,-0.04555110695259369,-0.039261746266755645
2010-04-28,-0.033974413741936355,-0.039261746266755645
2010-04-29,-0.045822604728548356,-0.045449919211356014
2010-04-30,-0.029503238697911147,-0.045449919211356014
2010-05-03,-0.044413369148486766,-0.045449919211356014
2010-05-04,0.0039003364553421523,-0.045449919211356014
2010-05-05,0.008684329781187376,-0.045449919211356014
2010-05-06,0.04053418702543878,-0.045449919211356014
2010-05-07,0.060651693162308146,-0.045449919211356014
2010-05-10,0.011798277782253635,-0.045449919211356014
2010-05-11,0.018847820490424865,-0.045449919211356014
2010-05-12,-0.015207782828551227,-0.045449919211356014
2010-05-13,0.019072989171407886,-0.038821792905541476
2010-05-14,0.033782570073167775,-0.038821792905541476
2010-05-17,0.02888602747861061,-0.038821792905541476
2010-05-18,0.049691434455297626,-0.038821792905541476
2010-05-19,0.05910009451457596,-0.038821792905541476
2010-05-20,0.09739836787785873,-0.038821792905541476
2010-05-21,0.09797424299423246,-0.038821792905541476
2010-05-24,0.10306493211165958,-0.038821792905541476
2010-05-25,0.12262040191169221,-0.038821792905541476
2010-05-26,0.13914355882233756,-0.038821792905541476
2010-05-27,0.08769858469654156,-0.02458488604971329
2010-05-28,0.10434340993594743,-0.02458488604971329
2010-06-01,0.11492732402443356,-0.02458488604971329
2010-06-02,0.09568357086529432,-0.02458488604971329
2010-06-03,0.088591741667572,-0.02458488604971329
2010-06-04,0.12367908317738209,-0.02458488604971329
2010-06-07,0.14114087558625238,-0.02458488604971329
2010-06-08,0.13924787890349927,-0.02458488604971329
2010-06-09,0.1461064338115413,-0.02458488604971329
