date,y_true,y_pred
2010-01-04,-0.007149627272928705,0.0
2010-01-05,-0.012445943021394807,0.0
2010-01-06,-0.013975635461129853,0.0
2010-01-07,0.0029962540871810734,0.0
2010-01-08,0.007872617617267104,0.0
2010-01-11,-0.021628606521697152,0.0
2010-01-12,-0.03494468909238951,0.0
2010-01-13,-0.025907160246875664,0.0
2010-01-14,-0.024841317073505426,0.0
2010-01-15,-0.0029928912060519083,0.0
2010-01-19,-0.017228927857202384,0.0
2010-01-20,-0.0041236685319740165,0.0
2010-01-21,0.020286158118285366,0.0
2010-01-22,0.015849319279336912,0.0
2010-01-25,0.02289462355630216,0.0
2010-01-26,0.013215234273539826,0.0
2010-01-27,0.00830817880296887,0.0
2010-01-28,0.0,0.0
2010-01-29,0.010252550411614363,0.0
2010-02-01,-0.009514819779480212,0.0
2010-02-02,-0.0341849286984371,-0.0036539174959066972
2010-02-03,-0.018599882049126704,-0.0036539174959066972
2010-02-04,-0.014305248206320082,-0.0036539174959066972
2010-02-05,-0.018648541458224102,-0.0036539174959066972
2010-02-08,-0.015534352223192464,-0.0036539174959066972
2010-02-09,-0.03133110461613204,-0.0036539174959066972
2010-02-10,-0.02431141004019147,-0.0036539174959066972
2010-02-11,-0.013325930185179021,-0.0036539174959066972
2010-02-12,0.0015116785993233356,-0.0036539174959066972
2010-02-16,-0.008648279063633416,-0.0036539174959066972
2010-02-17,-0.01234352414076821,-0.017737799794111307
2010-02-18,-0.009281670678810385,-0.017737799794111307
2010-02-19,-0.011123627542510745,-0.017737799794111307
2010-02-22,-0.008145221590615918,-0.017737799794111307
2010-02-23,-0.016825929113299328,-0.017737799794111307
2010-02-24,-0.021225883631724663,-0.017737799794111307
2010-02-25,-0.009990849489698464,-0.017737799794111307
2010-02-26,-0.016036155562824936,-0.017737799794111307
2010-03-01,-0.011825699570785062,-0.017737799794111307
2010-03-02,-0.006241991202678546,-0.017737799794111307
2010-03-03,-0.001464628880058777,-0.015020927523241467
2010-03-04,-0.0010947159253384944,-0.015020927523241467
2010-03-05,-0.01276692088085061,-0.015020927523241467
2010-03-08,-0.021324334782640786,-0.015020927523241467
2010-03-09,-0.017270361936494658,-0.015020927523241467
2010-03-10,-0.0043875364794896884,-0.015020927523241467
2010-03-11,-0.015043389911721453,-0.015020927523241467
2010-03-12,-0.012081418366587639,-0.015020927523241467
2010-03-15,-0.024123970778446163,-0.015020927523241467
2010-03-16,-0.02659051379601088,-0.015020927523241467
2010-03-17,-0.02574008306859856,-0.01455221140674895
2010-03-18,-0.024612114396175867,-0.01455221140674895
2010-03-19,-0.03406300001424193,-0.01455221140674895
2010-03-22,-0.04021010975331277,-0.01455221140674895
2010-03-23,-0.048434733618738596,-0.01455221140674895
2010-03-24,-0.042419516251399794,-0.01455221140674895
2010-03-25,-0.03132079406370824,-0.01455221140674895
2010-03-26,-0.031298064993385846,-0.01455221140674895
2010-03-29,-0.047845581791787224,-0.01455221140674895
2010-03-30,-0.04962713352289674,-0.01455221140674895
2010-03-31,-0.0416726731528001,-0.02030343684191785
2010-04-01,-0.05296109760432341,-0.02030343684191785
2010-04-05,-0.05071308366077572,-0.02030343684191785
2010-04-06,-0.05501937466715891,-0.02030343684191785
2010-04-07,-0.04218485752102101,-0.02030343684191785
2010-04-08,-0.052634055668773286,-0.02030343684191785
2010-04-09,-0.05724238103549042,-0.02030343684191785
2010-04-12,-0.042853267003211716,-0.02030343684191785
2010-04-13,-0.0333606007997714,-0.02030343684191785
2010-04-14,-0.028537208172254053,-0.02030343684191785
2010-04-15,-0.03079396972255262,-0.02538632145924588
2010-04-16,-0.022098367836676725,-0.02538632145924588
2010-04-19,-0.02274059625464466,-0.02538632145924588
2010-04-20,-0.02085656021613798,-0.02538632145924588
2010-04-21,-0.019767082009114107,-0.02538632145924588
2010-04-22,-0.01795380337066392,-0.02538632145924588
2010-04-23,-0.008599112974603243,-0.02538632145924588
2010-04-26,-0.005377307138868664,-0.02538632145924588
2010-04-27,0.0025440572099391903,-0.02538632145924588
2010-04-28,0.005400539334357054,-0.02538632145924588
2010-04-29,0.00035971655382513245,-0.023492637932354333
2010-04-30,0.00793087150925734,-0.023492637932354333
2010-05-03,-0.004327480142785805,-0.023492637932354333
2010-05-04,0.0190825115607163,-0.023492637932354333
2010-05-05,0.009731507742454114,-0.023492637932354333
2010-05-06,0.04147554803098667,-0.023492637932354333
2010-05-07,0.04532938976267951,-0.023492637932354333
2010-05-10,0.012996526091697248,-0.023492637932354333
2010-05-11,0.015151807627102857,-0.023492637932354333
2010-05-12,0.005400539334357054,-0.023492637932354333
2010-05-13,0.02084906253517535,-0.017948961969585276
2010-05-14,0.03459801240605042,-0.017948961969585276
2010-05-17,0.02047116590019929,-0.017948961969585276
2010-05-18,0.028424324599180584,-0.017948961969585276
2010-05-19,0.032045924944398625,-0.017948961969585276
2010-05-20,0.0646092350969651,-0.017948961969585276
2010-05-21,0.06929334479951026,-0.017948961969585276
2010-05-24,0.07680690396466822,-0.017948961969585276
2010-05-25,0.09105499185737757,-0.017948961969585276
2010-05-26,0.10107382323191424,-0.017948961969585276
2010-05-27,0.068590009403831,-0.008965006856694121
2010-05-28,0.08228803893112223,-0.008965006856694121
2010-06-01,0.08805678867821973,-0.008965006856694121
2010-06-02,0.07456196744493919,-0.008965006856694121
2010-06-03,0.07549391906203519,-0.008965006856694121
2010-06-04,0.09680850403235687,-0.008965006856694121
2010-06-07,0.09927317692264837,-0.008965006856694121
2010-06-08,0.0866626089904298,-0.008965006856694121
