date,y_true,y_pred
2010-01-04,-0.08403243407335588,0.0
2010-01-05,-0.11120582248231436,0.0
2010-01-06,-0.1717773670762714,0.0
2010-01-07,-0.12784852020017018,0.0
2010-01-08,-0.12095969939937073,0.0
2010-01-11,-0.1554523476613342,0.0
2010-01-12,-0.14966762799682407,0.0
2010-01-13,-0.1368703542863483,0.0
2010-01-14,-0.15016913778480542,0.0
2010-01-15,-0.09313563850297497,0.0
2010-01-19,-0.09611317056607133,0.0
2010-01-20,-0.08560707486288563,0.0
2010-01-21,-0.03619424627474181,0.0
2010-01-22,-0.01287106433547631,0.0
2010-01-25,-0.02050161342712627,0.0
2010-01-26,-0.012509111479530814,0.0
2010-01-27,-0.010754691654752731,0.0
2010-01-28,-0.02980930388759166,0.0
2010-01-29,-0.01926700808389029,0.0
2010-02-01,-0.07293362157700155,0.0
2010-02-02,-0.0831300849155652,-0.0848839927806419
2010-02-03,-0.08812123832212376,-0.0848839927806419
2010-02-04,-0.0798122321649465,-0.0848839927806419
2010-02-05,-0.0878162308092709,-0.0848839927806419
2010-02-08,-0.0821849648458001,-0.0848839927806419
2010-02-09,-0.10542122605703921,-0.0848839927806419
2010-02-10,-0.09154711375539931,-0.0848839927806419
2010-02-11,-0.0737343082015136,-0.0848839927806419
2010-02-12,-0.06005142354135205,-0.0848839927806419
2010-02-16,-0.0781991126356461,-0.0848839927806419
2010-02-17,-0.07945623514191734,-0.08300179352486567
2010-02-18,-0.07313914019441739,-0.08300179352486567
2010-02-19,-0.07811235625360702,-0.08300179352486567
2010-02-22,-0.06537555578057525,-0.08300179352486567
2010-02-23,-0.07268476812121848,-0.08300179352486567
2010-02-24,-0.0725975499646114,-0.08300179352486567
2010-02-25,-0.0505324116649359,-0.08300179352486567
2010-02-26,-0.06932370059055395,-0.08300179352486567
2010-03-01,-0.05663943651724416,-0.08300179352486567
2010-03-02,-0.06042776328996282,-0.08300179352486567
2010-03-03,-0.05609283674741494,-0.07541534263838504
2010-03-04,-0.05565494936870814,-0.07541534263838504
2010-03-05,-0.07645218834026982,-0.07541534263838504
2010-03-08,-0.07341927640370027,-0.07541534263838504
2010-03-09,-0.07546029407887492,-0.07541534263838504
2010-03-10,-0.049883444071831755,-0.07541534263838504
2010-03-11,-0.04853366243446999,-0.07541534263838504
2010-03-12,-0.0413563062543919,-0.07541534263838504
2010-03-15,-0.02784524727806817,-0.07541534263838504
2010-03-16,-0.048755909531064276,-0.07541534263838504
2010-03-17,-0.05552635521505853,-0.06872536557588313
2010-03-18,-0.04878157818696696,-0.06872536557588313
2010-03-19,-0.0634218363478191,-0.06872536557588313
2010-03-22,-0.06676988790201535,-0.06872536557588313
2010-03-23,-0.07229886782247641,-0.06872536557588313
2010-03-24,-0.066715569898117,-0.06872536557588313
2010-03-25,-0.03318831782163194,-0.06872536557588313
2010-03-26,-0.04318008850547953,-0.06872536557588313
2010-03-29,-0.07876077070577676,-0.06872536557588313
2010-03-30,-0.09271139101486787,-0.06872536557588313
2010-03-31,-0.09685869148414825,-0.0670778907674176
2010-04-01,-0.1300720947556072,-0.0670778907674176
2010-04-05,-0.15079946823234666,-0.0670778907674176
2010-04-06,-0.15981742578036384,-0.0670778907674176
2010-04-07,-0.12420304699657826,-0.0670778907674176
2010-04-08,-0.14245137636235095,-0.0670778907674176
2010-04-09,-0.15576769105960703,-0.0670778907674176
2010-04-12,-0.12147921160912466,-0.0670778907674176
2010-04-13,-0.10972073009124532,-0.0670778907674176
2010-04-14,-0.10714860028134532,-0.0670778907674176
2010-04-15,-0.12204026756027096,-0.07962867934698843
2010-04-16,-0.0964069178712517,-0.07962867934698843
2010-04-19,-0.09571447295063112,-0.07962867934698843
2010-04-20,-0.10473670349167326,-0.07962867934698843
2010-04-21,-0.09570709304640661,-0.07962867934698843
2010-04-22,-0.10164723054702476,-0.07962867934698843
2010-04-23,-0.12745277012598943,-0.07962867934698843
